OUTPUT,iso3c,production_system,food_type,source,Comment,Org,Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
MEX_FHA_FO..MAR,MEX,FHA,FO,MAR,MEX_FHA_FO..MAR = MEX_FH_FO*MEX_FHA_QP..MAR/(MEX_FH_QP-MEX_FH_CR-MEX_FH_OU),Scalar TS,Numeric,119.774581,119.8708727,116.850703,85.71632641,128.0492695,176.7381154,178.6888827,196.6248279,192.3641699,192.2544659,206.6386285,232.0573603,251.6091241,253.405762,268.271109,284.8323958,312.2467945,331.0948366,334.6305865,355.6304238,371.2678036
MEX_FHC_FO..INL,MEX,FHC,FO,INL,MEX_FHC_FO..INL = MEX_FH_FO*MEX_FHC_QP..INL/(MEX_FH_QP-MEX_FH_CR-MEX_FH_OU),Scalar TS,Numeric,125.5964021,116.0634282,116.5636778,137.1548905,143.9086841,182.3812179,244.2036958,192.297695,243.0432357,213.6431685,224.9863422,223.3372487,229.7261862,238.8995986,242.4844546,245.7141336,242.881562,244.8381814,254.9361772,260.1222147,265.9950418
MEX_FHC_FO..MAR,MEX,FHC,FO,MAR,"MEX_FHC_FO..MAR = MEX_FH_FO*(MEX_FHC_QP..MAR-MEX_FH_CR-MEX_FH_OU)/(MEX_FH_
QP-MEX_FH_CR-MEX_FH_OU)",Scalar TS,Numeric,1168.863277,1042.756417,1115.304456,1283.865656,1413.023695,1408.450928,1432.626213,1361.620126,1422.848202,1397.024007,1397.660254,1375.590596,1404.760076,1447.705996,1456.387428,1461.571981,1441.243134,1451.681543,1483.331845,1486.073812,1491.742709
MYS_FHA_FO..INL,MYS,FHA,FO,INL,MYS_FHA_FO..INL = MYS_FH_FO*MYS_FHA_QP..INL/(MYS_FH_QP-MYS_FH_CR-MYS_FH_OU),Scalar TS,Numeric,173.9312474,135.2050664,191.8077054,163.0647384,139.2874793,135.96517,121.4652888,122.8644713,120.1887045,115.3887068,122.8184857,123.3142199,124.9986437,125.8601036,126.3938385,126.764096,126.7482931,127.3535328,128.0442893,128.9554802,129.6635542
MYS_FHA_FO..MAR,MYS,FHA,FO,MAR,MYS_FHA_FO..MAR = MYS_FH_FO*MYS_FHA_QP..MAR/(MYS_FH_QP-MYS_FH_CR-MYS_FH_OU),Scalar TS,Numeric,243.2942345,181.857211,161.9487592,154.5895513,202.3846217,155.0173879,109.5585464,143.6332724,136.0861544,137.394364,145.7804065,153.9274966,161.8651528,169.1224787,177.0954865,186.4048327,194.8543521,204.4177579,213.1231295,219.6424738,228.2889583
MYS_FHC_FO..INL,MYS,FHC,FO,INL,MYS_FHC_FO..INL = MYS_FH_FO*MYS_FHC_QP..INL/(MYS_FH_QP-MYS_FH_CR-MYS_FH_OU),Scalar TS,Numeric,5.079108456,6.214472516,5.810317695,6.820670083,8.122819526,4.632936335,5.640055751,4.107543515,11.12095779,6.934468086,6.97262633,6.968697043,7.074619524,7.169426194,7.253826542,7.330642968,7.385188122,7.466253608,11.29069307,15.18288167,19.12390915
MYS_FHC_FO..MAR,MYS,FHC,FO,MAR,"MYS_FHC_FO..MAR = MYS_FH_FO*(MYS_FHC_QP..MAR-MYS_FH_CR-MYS_FH_OU)/(MYS_FH_
QP-MYS_FH_CR-MYS_FH_OU)",Scalar TS,Numeric,1297.312699,1288.328589,1408.24354,1455.421573,1370.897447,1460.853467,1550.978715,1526.780215,1523.286971,1533.299675,1582.099813,1583.693671,1612.204799,1636.913621,1659.180147,1679.235486,1693.131174,1714.945115,1730.250385,1745.125044,1757.664045
NEO_FHA_FO..INL,NEO,FHA,FO,INL,NEO_FHA_FO..INL = NEO_FH_FO*NEO_FHA_QP..INL/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,51.83257741,42.36151204,54.46699938,32.83847776,55.78423935,53.59264189,62.72531995,79.02347444,41.85952553,44.9863167,45.58638137,47.49448278,49.13776207,49.90090344,52.30545859,55.65589409,59.28344463,63.8988451,68.63153223,73.35416915,77.59002226
NEO_FHA_FO..MAR,NEO,FHA,FO,MAR,NEO_FHA_FO..MAR = NEO_FH_FO*NEO_FHA_QP..MAR/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,0.888221017,1.264308884,1.26608214,1.929040632,1.881842262,1.845469188,5.532234561,7.535653318,5.346957757,5.920764604,5.622617156,5.737899561,5.871179732,5.949592293,6.080134984,6.223297392,6.351727485,6.506238172,6.661452338,6.795676407,7.03048747
NEO_FHC_FO..INL,NEO,FHC,FO,INL,NEO_FHC_FO..INL = NEO_FH_FO*NEO_FHC_QP..INL/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,27.22604946,59.65592843,78.18623876,101.3770035,109.453843,53.98990532,58.73211531,69.04013648,44.02993699,52.48795975,54.69552422,55.30882566,56.62487494,57.97246347,59.2356478,60.60009414,61.7980455,63.22518221,67.08887337,71.05433031,75.16077173
NEO_FHC_FO..MAR,NEO,FHC,FO,MAR,"NEO_FHC_FO..MAR = NEO_FH_FO*(NEO_FHC_QP..MAR-NEO_FH_CR-NEO_FH_OU)/(NEO_FH_
QP-NEO_FH_CR-NEO_FH_OU)",Scalar TS,Numeric,633.4161408,612.3550408,724.7235501,731.2978107,777.7379455,766.8189317,780.4610962,767.9432088,880.2824562,881.4683649,925.2470275,936.0622355,959.9334413,985.5416592,1008.58395,1033.378037,1055.357953,1081.277286,1104.436814,1127.434659,1150.878998
NGA_FHA_FO..INL,NGA,FHA,FO,INL,NGA_FHA_FO..INL = NGA_FH_FO*NGA_FHA_QP..INL/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,547.8453774,643.532075,620.8524644,646.9770198,638.8016555,627.5622619,502.4452923,424.9651215,429.1429239,430.1158747,482.9515548,507.9607566,531.7952567,550.7034183,572.2118649,593.2775584,614.348348,638.843275,662.0512923,686.0820093,712.1668742
NGA_FHA_FO..MAR,NGA,FHA,FO,MAR,NGA_FHA_FO..MAR = NGA_FH_FO*NGA_FHA_QP..MAR/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,0,0,0,0,0,0,0.065523451,0.172241843,0.13261843,0.106677551,0.152796161,0.152740346,0.152867926,0.15244636,0.15255707,0.152780985,0.152820402,0.153240828,0.153447774,0.153548724,0.153590896
NGA_FHC_FO..INL,NGA,FHC,FO,INL,NGA_FHC_FO..INL = NGA_FH_FO*NGA_FHC_QP..INL/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,801.4958611,876.7952819,762.9503051,788.0994713,722.8960978,669.4628866,618.5938005,602.9583633,577.9039637,603.7762778,622.082934,620.1751939,625.2165237,634.335205,639.3099914,644.841189,649.5294611,655.9230643,662.8289638,669.3822153,675.7055888
NGA_FHC_FO..MAR,NGA,FHC,FO,MAR,"NGA_FHC_FO..MAR = NGA_FH_FO*(NGA_FHC_QP..MAR-NGA_FH_CR-NGA_FH_OU)/(NGA_FH_
QP-NGA_FH_CR-NGA_FH_OU)",Scalar TS,Numeric,884.0462576,972.6115061,872.3424856,886.4253259,826.6931327,737.9855755,584.9589747,712.2286313,716.090894,675.4107515,695.8893838,693.7553017,699.3947553,709.5953141,715.1603294,721.3477708,726.5922785,733.7444448,738.3348811,742.4829459,746.3295415
NOR_FHA_FO..INL,NOR,FHA,FO,INL,NOR_FHA_FO..INL = NOR_FH_FO*NOR_FHA_QP..INL/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,0.007758209,0.006896731,0.00758947,0.010028374,0.006582158,0.007838825,0.007802735,0.009401305,0.012516497,0,0,0,0,0,0,0,0,0,0,0,0
NOR_FHA_FO..MAR,NOR,FHA,FO,MAR,NOR_FHA_FO..MAR = NOR_FH_FO*NOR_FHA_QP..MAR/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,89.96081283,107.5623031,117.6754394,121.3913826,116.9049808,125.7666924,132.9954132,127.0062364,132.0164529,141.3900463,143.3904479,144.2410228,146.968978,149.9049266,154.0826893,154.730308,158.2080684,162.3018817,166.4876043,169.3247627,171.4253668
NOR_FHC_FO..INL,NOR,FHC,FO,INL,NOR_FHC_FO..INL = NOR_FH_FO*NOR_FHC_QP..INL/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,0.038552844,0.041940854,0.04409375,0.032493955,0.028164124,0.037162918,0.039414844,0.041158008,0.030109752,0,0,0,0,0,0,0,0,0,0.563259055,1.145801635,1.749765926
NOR_FHC_FO..MAR,NOR,FHC,FO,MAR,"NOR_FHC_FO..MAR = NOR_FH_FO*(NOR_FHC_QP..MAR-NOR_FH_CR-NOR_FH_OU)/(NOR_FH_
QP-NOR_FH_CR-NOR_FH_OU)",Scalar TS,Numeric,174.9029628,153.4628999,147.1333601,141.1311682,144.4752896,134.3536036,137.1102026,155.0260067,160.9636468,159.8587577,168.7367039,169.9044919,174.4952127,179.2791023,182.2793321,186.9569371,188.6280738,190.9166308,192.9953719,195.8530018,198.9336427
NZL_FHA_FO..INL,NZL,FHA,FO,INL,NZL_FHA_FO..INL = NZL_FH_FO*NZL_FHA_QP..INL/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,0.149074903,0.154832245,0.264084524,0.130000178,0.248276555,0.413703589,0.372687037,0.378728502,0.462244686,0.480721259,0.536513192,0.592080299,0.63475489,0.683134471,0.730555285,0.777145629,0.835350394,0.876764644,0.924335765,0.958426531,0.999402498
NZL_FHA_FO..MAR,NZL,FHA,FO,MAR,NZL_FHA_FO..MAR = NZL_FH_FO*NZL_FHA_QP..MAR/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,26.22931179,26.74377226,21.72342173,21.90491662,24.92042847,22.23424169,26.85484581,26.27177409,24.29555228,24.61717579,26.29003555,27.82037428,28.92116097,30.04753645,30.95871156,31.85964743,33.17239865,33.96367623,34.94216024,35.75465017,36.96072028
NZL_FHC_FO..INL,NZL,FHC,FO,INL,NZL_FHC_FO..INL = NZL_FH_FO*NZL_FHC_QP..INL/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,0.212759702,0.227087293,0.236205277,0.307417525,0.210056374,0.206442383,0.201553705,0.187086391,0.19347024,0.205127043,0.208690412,0.20781571,0.209209095,0.209578299,0.210021347,0.211583762,0.213012612,0.215916532,0.437189533,0.664562688,0.893810848
NZL_FHC_FO..MAR,NZL,FHC,FO,MAR,"NZL_FHC_FO..MAR = NZL_FH_FO*(NZL_FHC_QP..MAR-NZL_FH_CR-NZL_FH_OU)/(NZL_FH_
QP-NZL_FH_CR-NZL_FH_OU)",Scalar TS,Numeric,87.6016605,84.60332061,87.27784977,92.19236037,87.3108366,89.77539083,94.23272585,87.61458502,86.12979159,92.70535721,90.48234175,89.90390936,90.70286367,90.76571827,90.84451116,91.26864181,91.37773174,92.51132791,93.33495061,94.18147111,94.4487841
OCE_FHA_FO..INL,OCE,FHA,FO,INL,OCE_FHA_FO..INL = OCE_FH_FO*OCE_FHA_QP..INL/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,0.960033188,1.007925374,0.928098377,0.986714679,0.907308935,0.922020107,0.888653433,0.95290129,1.128875633,1.23532017,1.225258195,1.264560802,1.330384694,1.39691197,1.460691717,1.52810105,1.621354449,1.730474244,1.851618044,1.976197587,2.142574824
OCE_FHA_FO..MAR,OCE,FHA,FO,MAR,OCE_FHA_FO..MAR = OCE_FH_FO*OCE_FHA_QP..MAR/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,0.701651409,0.903033377,0.912872588,0.916573782,0.872416846,0.681861041,0.802333966,0.805229316,1.026937324,1.052309774,1.043738463,1.077218461,1.133290665,1.189962048,1.244292944,1.301715709,1.38115379,1.474107689,1.577304259,1.683427574,1.825156332
OCE_FHC_FO..INL,OCE,FHC,FO,INL,OCE_FHC_FO..INL = OCE_FH_FO*OCE_FHC_QP..INL/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,7.728982827,8.677424171,8.0196869,8.396786508,7.605109328,7.542125648,7.148739042,7.507085814,9.047011276,10.36589704,10.13469296,10.1839847,10.44803728,10.68917429,10.92025774,11.14092638,11.52557429,11.89268662,13.3179095,14.81349193,16.37787809
OCE_FHC_FO..MAR,OCE,FHC,FO,MAR,"OCE_FHC_FO..MAR = OCE_FH_FO*(OCE_FHC_QP..MAR-OCE_FH_CR-OCE_FH_OU)/(OCE_FH_
QP-OCE_FH_CR-OCE_FH_OU)",Scalar TS,Numeric,221.0777223,220.7604062,229.6775863,232.2497525,246.1563244,260.7355095,278.6468243,282.1732288,329.3753667,340.8134087,333.2954616,336.6713502,347.2990461,357.1198814,366.8992988,376.1779665,391.0303695,404.5159773,417.2970193,430.0220158,442.6298195
PAK_FHA_FO..INL,PAK,FHA,FO,INL,PAK_FHA_FO..INL = PAK_FH_FO*PAK_FHA_QP..INL/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,98.2955667,96.8064335,94.72716746,101.7039292,100.2190987,108.7096446,112.3341538,102.1261886,90.56963418,85.91009755,93.15557463,92.86679952,89.25857094,95.72272303,102.262836,108.8699095,113.8560411,118.4056368,122.2192537,125.7904093,128.2026439
PAK_FHA_FO..MAR,PAK,FHA,FO,MAR,PAK_FHA_FO..MAR = PAK_FH_FO*PAK_FHA_QP..MAR/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,0.07091323,0.071668022,0.071680545,0.076960976,0.077733239,0.085640645,0.089835701,0.083731272,0.074642798,0.067062283,0.081304165,0.081642865,0.084511274,0.086014783,0.087442141,0.08886083,0.09087229,0.092865741,0.095299183,0.097820878,0.10079791
PAK_FHC_FO..INL,PAK,FHC,FO,INL,PAK_FHC_FO..INL = PAK_FH_FO*PAK_FHC_QP..INL/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,80.98712162,80.69341456,79.80433995,84.62615128,86.6793204,95.32451544,98.38087273,90.36162035,80.47291368,68.16322103,73.16435607,71.76013101,73.96936813,74.16373875,74.21232658,74.17314572,73.79749851,74.78999607,75.71452914,76.59713426,77.71468064
PAK_FHC_FO..MAR,PAK,FHC,FO,MAR,"PAK_FHC_FO..MAR = PAK_FH_FO*(PAK_FHC_QP..MAR-PAK_FH_CR-PAK_FH_OU)/(PAK_FH_
QP-PAK_FH_CR-PAK_FH_OU)",Scalar TS,Numeric,158.3478389,167.2301618,168.9961764,174.7412693,175.6223679,188.1704899,168.7179144,181.4885056,139.1399993,127.0923701,145.8406042,142.9251957,147.3047575,147.7707625,147.4968169,147.7136608,147.3578781,149.3342379,150.5218853,151.719616,153.4770572
PER_FHA_FO..INL,PER,FHA,FO,INL,PER_FHA_FO..INL = PER_FH_FO*PER_FHA_QP..INL/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,11.00794533,12.20862901,16.72070844,23.46929907,19.85104453,28.55057522,40.1974731,45.86341002,35.14228618,44.91642864,44.69010731,60.71062297,57.08397346,63.65079422,69.14794034,75.63340407,95.02185571,85.25767709,89.83461864,94.55536268,99.50328047
PER_FHA_FO..MAR,PER,FHA,FO,MAR,PER_FHA_FO..MAR = PER_FH_FO*PER_FHA_QP..MAR/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,45.57047853,35.47110583,24.08549422,50.12807222,39.30138794,28.21309378,28.33124948,29.62659866,24.15335031,31.57532383,30.36101921,41.13574733,37.12470491,39.74805705,41.86086595,44.6132064,56.24305874,48.09235191,48.79049256,50.10545464,52.23869869
PER_FHC_FO..INL,PER,FHC,FO,INL,PER_FHC_FO..INL = PER_FH_FO*PER_FHC_QP..INL/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,28.19864425,19.02424541,19.00527843,15.99182795,12.66649464,23.39745679,15.11059254,21.53254427,11.14140894,15.71540717,17.99082513,16.68208131,18.544738,18.92756789,19.38024751,19.69730598,18.17276714,20.79208345,29.77717696,39.08045844,48.64211471
PER_FHC_FO..MAR,PER,FHC,FO,MAR,"PER_FHC_FO..MAR = PER_FH_FO*(PER_FHC_QP..MAR-PER_FH_CR-PER_FH_OU)/(PER_FH_
QP-PER_FH_CR-PER_FH_OU)",Scalar TS,Numeric,566.806859,599.9308305,633.0897946,592.3847053,658.2831095,684.0288515,675.9197666,690.8471926,772.8911836,779.0867944,817.1861188,757.739858,842.3461608,859.7352059,880.2969921,894.6985429,825.4503585,944.4259426,959.0121386,971.0575945,980.566088
PHL_FHA_FO..INL,PHL,FHA,FO,INL,PHL_FHA_FO..INL = PHL_FH_FO*PHL_FHA_QP..INL/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,308.9070165,309.0056143,313.8306667,310.8197967,307.6305182,329.8581308,329.0855071,333.699747,351.1654991,354.6762353,356.7597786,362.444846,367.2413143,368.9271137,371.2023183,372.9730758,372.8316569,376.6491942,381.6964706,389.0349323,396.2835179
PHL_FHA_FO..MAR,PHL,FHA,FO,MAR,PHL_FHA_FO..MAR = PHL_FH_FO*PHL_FHA_QP..MAR/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,413.7167989,438.9831761,462.3880174,458.548361,467.2562307,483.9822867,508.8157976,502.4731518,513.4395815,536.5524461,567.1026154,578.4796244,583.4596045,590.1716621,598.4064393,606.8207046,613.4226707,623.5432143,634.0271761,644.6735911,665.6058515
PHL_FHC_FO..INL,PHL,FHC,FO,INL,PHL_FHC_FO..INL = PHL_FH_FO*PHL_FHC_QP..INL/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,179.9109583,187.0744544,192.170788,189.7196054,209.9747811,211.7010664,167.9341415,165.2518785,170.577562,199.3853537,197.9068348,200.9953738,205.0007075,208.4711869,211.0933923,213.5703094,215.1843673,217.6656721,223.9972741,229.7993894,234.6885077
PHL_FHC_FO..MAR,PHL,FHC,FO,MAR,"PHL_FHC_FO..MAR = PHL_FH_FO*(PHL_FHC_QP..MAR-PHL_FH_CR-PHL_FH_OU)/(PHL_FH_
QP-PHL_FH_CR-PHL_FH_OU)",Scalar TS,Numeric,2246.095247,1975.202514,1970.575972,1886.311725,1998.860876,2027.944982,1962.427992,1753.255097,1974.630508,2119.048992,2103.335431,2136.160136,2178.728449,2215.612382,2243.480937,2269.805382,2286.959439,2313.330515,2326.411185,2333.323987,2330.661801
PRY_FHA_FO..INL,PRY,FHA,FO,INL,PRY_FHA_FO..INL = PRY_FH_FO*SAC_FHA_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,2.243454097,2.31563072,1.974806857,1.915581761,1.922221232,1.880220606,1.76023139,1.916310794,1.921487691,1.852569097,1.881875953,1.951868203,1.990436918,2.055336122,2.122294973,2.191542635,2.291434852,2.33887505,2.417138102,2.493035759,2.6039477
PRY_FHA_FO..MAR,PRY,FHA,FO,MAR,PRY_FHA_FO..MAR = PRY_FH_FO*SAC_FHA_QP..MAR/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,5.190177479,6.15575891,6.049578444,6.593819784,6.914840138,7.587171804,7.221367887,7.991684563,9.069323455,9.03947368,9.618958811,9.940327647,10.10901746,10.43304309,10.77194458,11.12670474,11.63873546,11.88771071,12.29643357,12.69825554,13.16343362
PRY_FHC_FO..INL,PRY,FHC,FO,INL,PRY_FHC_FO..INL = PRY_FH_FO*SAC_FHC_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,1.093582827,1.083676865,1.108323132,1.09848359,0.993923966,0.915348562,0.762143322,0.722357242,0.76793592,0.862880415,0.846839906,0.851426046,0.859827763,0.863578573,0.867621191,0.871958978,0.871590284,0.88150685,0.935633422,0.988546427,1.054864058
PRY_FHC_FO..MAR,PRY,FHC,FO,MAR,"PRY_FHC_FO..MAR = PRY_FH_FO*(SAC_FHC_QP..MAR-SAC_FH_CR-SAC_FH_OU)/(SAC_FH_
QP-SAC_FH_CR-SAC_FH_OU)",Scalar TS,Numeric,15.50855731,15.51146175,16.03332175,16.85006042,17.89331134,16.97687108,17.10895646,17.98486513,17.97740751,17.06679284,16.87395095,16.90442707,17.1359344,17.212286,17.2944667,17.38254512,17.31313272,17.57613814,17.63314395,17.65761222,17.90241758
RUS_FHA_FO..INL,RUS,FHA,FO,INL,RUS_FHA_FO..INL = RUS_FH_FO*RUS_FHA_QP..INL/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,98.05678795,96.3274953,114.8913459,105.6059181,112.067816,96.64122769,104.1003062,105.2098084,108.0530819,120.7385684,121.2519487,129.2593162,133.8277262,141.8915234,149.9445409,158.4379036,164.9370228,171.0151773,176.7391069,181.6255862,185.9102974
RUS_FHA_FO..MAR,RUS,FHA,FO,MAR,RUS_FHA_FO..MAR = RUS_FH_FO*RUS_FHA_QP..MAR/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,4.828741715,7.610386049,8.392466085,20.44510523,18.52149717,9.79547597,12.80086497,14.35249026,19.40434842,20.73648145,20.05077288,21.33937133,22.78434697,24.42708506,25.64628811,26.76557036,27.51723051,27.86349405,28.30886742,28.81457257,29.46748664
RUS_FHC_FO..INL,RUS,FHC,FO,INL,RUS_FHC_FO..INL = RUS_FH_FO*RUS_FHC_QP..INL/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,224.756988,201.0019697,223.4257945,213.2478835,206.407971,199.5959512,198.1120073,174.7584183,171.8159765,204.5154011,203.4703228,201.7867475,204.7041866,207.5004347,209.759487,211.4328705,212.4449864,214.267161,222.8932232,231.440293,239.7319362
RUS_FHC_FO..MAR,RUS,FHC,FO,MAR,"RUS_FHC_FO..MAR = RUS_FH_FO*(RUS_FHC_QP..MAR-RUS_FH_CR-RUS_FH_OU)/(RUS_FH_
QP-RUS_FH_CR-RUS_FH_OU)",Scalar TS,Numeric,2912.935448,2922.983649,3107.579055,2997.28872,2919.469926,2616.381434,2680.441319,2627.664333,2740.720853,2829.530284,2828.5881,2807.284771,2850.592681,2892.863267,2927.355492,2953.827804,2971.190832,3000.009848,3022.639826,3042.716906,3058.214865
SAC_FHA_FO..INL,SAC,FHA,FO,INL,SAC_FHA_FO..INL = SAC_FH_FO*SAC_FHA_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,102.5295363,102.8899046,95.58283402,83.78534905,85.07205118,79.26340153,78.65923829,82.43996975,83.48648778,89.81079286,89.49692487,92.56740677,95.32544429,98.85722135,102.2754116,105.8940928,110.3863384,113.9209544,118.5489505,123.2540645,128.4308408
SAC_FHA_FO..MAR,SAC,FHA,FO,MAR,SAC_FHA_FO..MAR = SAC_FH_FO*SAC_FHA_QP..MAR/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,237.1996337,273.5174662,292.8062814,288.4061142,306.0311811,319.8481302,322.7003567,343.8034351,394.051945,438.2251109,457.4516363,471.4203303,484.1382172,501.806804,519.1102458,537.6360404,560.6781232,579.0216757,603.0806821,627.7934848,649.2414757
SAC_FHC_FO..INL,SAC,FHC,FO,INL,SAC_FHC_FO..INL = SAC_FH_FO*SAC_FHC_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,49.97853099,48.15077305,53.6440643,48.04641226,43.98825123,38.58783399,34.05780257,31.07591388,33.3659555,41.83162414,40.27341299,40.3789052,41.17862909,41.53626127,41.81148969,42.13256154,41.98751712,42.93606949,45.88830077,48.87309164,52.02757258
SAC_FHC_FO..MAR,SAC,FHC,FO,MAR,"SAC_FHC_FO..MAR = SAC_FH_FO*(SAC_FHC_QP..MAR-SAC_FH_CR-SAC_FH_OU)/(SAC_FH_
QP-SAC_FH_CR-SAC_FH_OU)",Scalar TS,Numeric,708.766536,689.2173292,776.0304893,737.0023155,791.9071295,715.6843962,764.5457814,773.7115202,781.0982188,827.3819306,802.4794185,801.6929497,820.669344,827.8737228,833.4367853,839.9146867,834.0334557,856.0912358,864.8205527,872.9808496,882.9757
SAU_FHA_FO..INL,SAU,FHA,FO,INL,SAU_FHA_FO..INL = SAU_FH_FO*SAU_FHA_QP..INL/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,12.4492229,18.12489107,24.49474949,26.82875379,26.032591,20.48663462,27.89718006,23.73992412,20.09884138,24.71567268,25.26458703,25.73760555,26.96073466,28.19183086,29.36266835,30.51460762,31.58733789,32.87633205,34.17373634,35.56819139,36.70179036
SAU_FHA_FO..MAR,SAU,FHA,FO,MAR,SAU_FHA_FO..MAR = SAU_FH_FO*SAU_FHA_QP..MAR/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,76.72399947,43.23028873,35.27337776,15.66615777,72.78449261,92.72004039,115.4304168,144.0873029,165.9058603,204.0954981,210.1273816,215.5494854,224.8619758,233.9333414,243.0561887,252.4180911,260.978524,271.156713,281.2102347,290.7506259,302.3225407
SAU_FHC_FO..INL,SAU,FHC,FO,INL,SAU_FHC_FO..INL = SAU_FH_FO*SAU_FHC_QP..INL/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348636541,0.695373494,1.031027194
SAU_FHC_FO..MAR,SAU,FHC,FO,MAR,"SAU_FHC_FO..MAR = SAU_FH_FO*(SAU_FHC_QP..MAR-SAU_FH_CR-SAU_FH_OU)/(SAU_FH_
QP-SAU_FH_CR-SAU_FH_OU)",Scalar TS,Numeric,219.5079981,245.4894175,304.8282417,329.4295798,284.0039398,256.5942496,243.6748666,207.3886816,177.6758245,180.0116118,179.3473771,176.8115077,177.4611613,177.8066651,177.4831813,176.7885697,175.4112787,174.9872461,173.9696339,173.1479999,170.8068385
THA_FHA_FO..INL,THA,FHA,FO,INL,THA_FHA_FO..INL = THA_FH_FO*THA_FHA_QP..INL/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,281.5234868,268.5958923,317.6302925,346.9691797,327.2277543,349.2442307,384.0617244,442.0387782,468.1409296,484.9881947,487.8293509,485.7364878,491.6702068,495.4394013,500.1934129,499.6409695,497.9700371,493.5951722,487.6721276,485.723685,484.2314128
THA_FHA_FO..MAR,THA,FHA,FO,MAR,THA_FHA_FO..MAR = THA_FH_FO*THA_FHA_QP..MAR/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,555.8770052,571.0159007,571.8665421,447.2838126,380.5280027,431.790105,500.4012176,514.1832274,543.4188232,558.5057966,558.4816177,566.2087244,586.0226976,612.8036101,635.7812337,669.2460445,697.5170434,738.5595508,774.7093311,809.3901089,854.0479375
THA_FHC_FO..INL,THA,FHC,FO,INL,THA_FHC_FO..INL = THA_FH_FO*THA_FHC_QP..INL/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,136.2762809,157.0324475,153.431736,167.441602,143.2711685,156.2377581,172.0832609,206.0354679,222.7815059,219.2442757,210.4612215,206.0866024,205.2214377,203.5051524,201.557997,199.2362023,197.0535047,195.2080079,196.8067369,200.6560186,203.2986564
